,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNWD,TMAX,TMIN
5479,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-01,14.7,102.0,0.0,-3.9
5480,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-02,0.0,152.0,0.6,-3.9
5481,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-03,0.0,76.0,4.4,-2.2
5482,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-04,21.6,51.0,7.8,-3.9
5483,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-05,1.8,0.0,8.9,1.1
5484,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-06,0.0,0.0,1.1,-2.8
5485,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-07,0.0,0.0,-2.2,-6.1
5486,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-08,0.0,0.0,-2.2,-7.2
5487,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-09,0.0,0.0,-2.2,-6.7
5488,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-10,0.0,0.0,2.8,-3.3
5489,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-11,0.0,0.0,6.7,-1.1
5490,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-12,0.0,0.0,5.0,-6.1
5491,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-13,0.5,0.0,-3.9,-8.3
5492,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-14,6.6,51.0,3.3,-6.1
5493,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-15,0.0,0.0,2.8,-3.3
5494,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-16,0.0,0.0,-3.3,-10.0
5495,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-17,0.0,0.0,-4.4,-8.9
5496,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-18,0.0,0.0,-2.8,-9.4
5497,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-19,0.0,0.0,-8.9,-13.9
5498,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-20,0.0,0.0,-4.4,-12.8
5499,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-21,0.0,0.0,1.7,-7.2
5500,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-22,0.0,0.0,5.0,-0.6
5501,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-23,1.0,0.0,7.8,-1.1
5502,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-24,5.8,0.0,2.8,-2.2
5503,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-25,1.5,25.0,3.3,0.6
5504,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-26,4.8,0.0,6.7,-3.9
5505,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-27,0.3,0.0,-3.9,-11.1
5506,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-28,0.0,0.0,-6.1,-11.7
5507,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-29,0.0,0.0,2.8,-9.4
5508,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-30,0.0,0.0,8.3,-1.7
5509,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01-31,0.0,0.0,-1.7,-10.6
5510,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-01,0.0,0.0,-9.4,-13.3
5511,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-02,0.0,0.0,-8.3,-13.9
5512,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-03,0.0,0.0,-5.6,-12.2
5513,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-04,0.0,0.0,-1.7,-8.3
5514,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-05,12.2,0.0,4.4,-1.7
5515,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-06,0.0,0.0,5.0,0.0
5516,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-07,34.5,0.0,6.7,-1.1
5517,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-08,13.0,0.0,3.3,1.7
5518,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-09,0.3,0.0,2.8,-3.9
5519,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-10,0.0,0.0,-3.3,-8.3
5520,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-11,0.0,0.0,2.8,-5.6
5521,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-12,0.0,0.0,5.6,0.0
5522,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-13,9.9,0.0,10.6,3.9
5523,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-14,0.0,0.0,3.9,-2.8
5524,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-15,0.0,0.0,0.6,-3.9
5525,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-16,0.0,0.0,3.9,-2.2
5526,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-17,1.3,0.0,3.3,-4.4
5527,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-18,0.0,0.0,8.9,-1.1
5528,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-19,0.0,0.0,8.9,2.2
5529,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-20,3.6,0.0,8.9,3.3
5530,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-21,0.0,0.0,10.6,3.3
5531,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-22,16.3,0.0,3.9,1.1
5532,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-23,13.2,0.0,5.6,1.1
5533,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-24,0.0,0.0,6.7,1.1
5534,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-25,0.0,0.0,7.8,1.7
5535,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-26,0.0,0.0,8.3,-0.6
5536,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-27,16.8,0.0,15.6,4.4
5537,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02-28,0.0,0.0,13.3,4.4
5538,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-01,0.0,0.0,10.6,4.4
5539,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-02,0.0,0.0,7.2,0.6
5540,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-03,15.5,0.0,3.3,0.6
5541,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-04,16.5,0.0,2.2,-2.2
5542,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-05,0.0,25.0,6.1,-1.7
5543,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-06,0.0,0.0,9.4,0.6
5544,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-07,20.6,0.0,8.3,1.7
5545,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-08,0.0,0.0,2.8,-1.7
5546,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-09,0.0,0.0,5.0,-2.8
5547,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-10,0.0,0.0,3.9,-2.8
5548,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-11,2.8,0.0,8.3,1.7
5549,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-12,5.6,0.0,7.2,1.1
5550,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-13,0.3,0.0,6.7,2.8
5551,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-14,0.0,0.0,7.2,1.7
5552,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-15,1.5,0.0,12.8,2.8
5553,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-16,0.0,0.0,14.4,5.6
5554,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-17,0.0,0.0,6.7,-0.6
5555,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-18,0.0,0.0,6.7,-1.1
5556,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-19,16.3,0.0,8.9,-0.6
5557,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-20,0.0,0.0,6.1,2.2
5558,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-21,0.0,0.0,7.8,2.2
5559,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-22,0.0,0.0,8.9,1.7
5560,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-23,1.5,0.0,6.1,-0.6
5561,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-24,0.0,0.0,1.7,-2.2
5562,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-25,0.0,0.0,6.1,-3.9
5563,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-26,0.0,0.0,2.2,-2.8
5564,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-27,0.0,0.0,8.9,-0.6
5565,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-28,0.0,0.0,8.3,0.0
5566,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-29,0.0,0.0,10.6,3.9
5567,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-30,0.0,0.0,8.9,2.8
5568,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03-31,0.0,0.0,10.0,0.6
5569,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-01,0.0,0.0,7.2,-0.6
5570,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-02,2.8,0.0,11.1,6.7
5571,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-03,1.8,0.0,13.3,5.6
5572,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-04,0.0,0.0,15.6,4.4
5573,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-05,0.0,0.0,8.3,2.2
5574,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-06,32.3,0.0,6.1,1.1
5575,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-07,21.6,25.0,12.2,1.1
5576,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-08,0.0,0.0,9.4,1.1
5577,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-09,0.0,0.0,11.7,2.2
5578,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-10,0.0,0.0,11.7,3.3
5579,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-11,0.0,0.0,17.8,3.9
5580,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-12,0.0,0.0,11.1,2.8
5581,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-13,0.0,0.0,12.8,5.0
5582,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-14,0.0,0.0,11.7,3.3
5583,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-15,0.0,0.0,11.1,1.7
5584,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-16,0.0,0.0,11.1,5.0
5585,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-17,0.0,0.0,13.3,2.2
5586,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-18,0.0,0.0,17.8,4.4
5587,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-19,0.0,0.0,21.1,7.2
5588,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-20,0.0,0.0,21.7,7.8
5589,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-21,0.0,0.0,20.6,6.1
5590,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-22,0.0,0.0,14.4,7.2
5591,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-23,0.0,0.0,17.8,6.7
5592,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-24,1.8,0.0,16.1,4.4
5593,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-25,0.0,0.0,11.7,2.8
5594,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-26,0.5,0.0,11.7,7.2
5595,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-27,0.0,0.0,16.7,6.1
5596,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-28,4.1,0.0,9.4,5.0
5597,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-29,7.1,0.0,11.7,6.1
5598,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04-30,1.8,0.0,12.8,6.1
5599,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-01,0.0,0.0,17.2,7.2
5600,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-02,0.0,0.0,13.3,8.3
5601,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-03,1.5,0.0,12.2,8.3
5602,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-04,0.0,0.0,17.8,6.7
5603,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-05,0.0,0.0,22.2,7.2
5604,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-06,6.6,0.0,16.7,11.1
5605,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-07,0.0,0.0,20.0,8.9
5606,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-08,23.4,0.0,10.6,8.9
5607,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-09,0.0,0.0,12.8,8.3
5608,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-10,0.0,0.0,18.3,9.4
5609,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-11,0.0,0.0,26.7,10.6
5610,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-12,0.0,0.0,18.3,12.8
5611,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-13,2.8,0.0,15.6,12.2
5612,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-14,0.0,0.0,24.4,11.1
5613,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-15,0.0,0.0,18.9,7.2
5614,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-16,26.2,0.0,15.0,11.7
5615,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-17,0.0,0.0,27.8,12.2
5616,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-18,0.0,0.0,26.1,15.6
5617,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-19,0.0,0.0,21.1,11.7
5618,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-20,0.0,0.0,15.6,10.6
5619,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-21,0.5,0.0,16.1,11.7
5620,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-22,0.0,0.0,22.8,12.8
5621,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-23,0.0,0.0,25.0,11.7
5622,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-24,0.0,0.0,18.3,10.0
5623,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-25,0.8,0.0,21.7,15.6
5624,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-26,0.0,0.0,25.0,15.0
5625,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-27,0.0,0.0,21.1,13.9
5626,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-28,0.0,0.0,19.4,12.2
5627,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-29,0.0,0.0,22.2,11.1
5628,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-30,4.3,0.0,17.8,13.3
5629,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05-31,0.3,0.0,23.9,15.6
5630,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-01,0.0,0.0,23.3,13.3
5631,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-02,0.0,0.0,19.4,12.2
5632,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-03,1.8,0.0,27.8,16.1
5633,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-04,0.0,0.0,32.8,21.1
5634,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-05,0.0,0.0,26.7,16.1
5635,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-06,0.0,0.0,24.4,14.4
5636,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-07,0.0,0.0,32.8,17.2
5637,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-08,0.0,0.0,32.2,21.7
5638,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-09,0.0,0.0,27.8,17.8
5639,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-10,0.0,0.0,26.7,16.7
5640,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-11,0.0,0.0,23.9,14.4
5641,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-12,0.3,0.0,27.2,18.3
5642,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-13,23.9,0.0,28.9,20.0
5643,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-14,0.5,0.0,23.3,16.1
5644,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-15,1.5,0.0,16.1,14.4
5645,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-16,0.0,0.0,22.8,14.4
5646,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-17,0.0,0.0,26.7,14.4
5647,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-18,0.0,0.0,26.7,16.1
5648,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-19,0.0,0.0,25.6,17.2
5649,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-20,0.0,0.0,25.6,18.9
5650,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-21,10.4,0.0,26.1,18.9
5651,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-22,0.0,0.0,30.0,20.6
5652,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-23,0.0,0.0,26.7,18.9
5653,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-24,0.0,0.0,26.1,18.9
5654,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-25,4.1,0.0,30.6,21.1
5655,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-26,1.0,0.0,33.9,22.8
5656,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-27,0.0,0.0,30.6,19.4
5657,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-28,0.0,0.0,26.7,19.4
5658,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-29,0.0,0.0,25.0,19.4
5659,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06-30,0.0,0.0,29.4,21.1
5660,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-07-01,10.9,0.0,29.4,22.2
5661,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-07-02,0.0,0.0,30.0,22.2
5662,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-07-03,0.0,0.0,27.2,18.9
5663,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-07-04,0.0,0.0,26.7,18.3
5664,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-07-05,0.0,0.0,26.7,17.8
5665,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-07-06,1.8,0.0,29.4,20.6
5666,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-07-07,0.0,0.0,35.0,23.9
5667,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-07-08,0.0,0.0,36.1,23.9
5668,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-07-09,0.0,0.0,34.4,22.8
5669,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-07-10,0.0,0.0,32.2,24.4
5670,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-07-11,0.0,0.0,27.2,19.4
5671,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-07-12,0.0,0.0,28.3,18.3
5672,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-07-13,0.0,0.0,27.2,18.3
5673,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-07-14,2.5,0.0,31.1,21.1
