,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNWD,TMAX,TMIN
16957,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-06,0.0,,15.8,7.3
16958,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-07,0.0,,17.5,8.8
16959,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-08,0.0,,18.0,6.5
16960,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-09,0.0,,20.5,8.4
16961,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-10,11.4,,19.6,11.2
16962,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-11,0.0,,19.0,6.7
16963,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-12,0.0,,18.4,7.7
16964,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-13,0.0,,19.3,8.7
16965,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-14,0.4,,17.4,9.3
16966,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-15,4.0,,16.6,9.8
16967,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-16,5.4,,17.5,12.0
16968,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-17,3.8,,17.0,8.7
16969,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-18,54.2,,17.4,9.3
16970,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-19,0.6,,18.0,12.1
16971,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-20,5.0,,17.9,11.7
16972,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-21,9.8,,16.8,12.3
16973,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-22,4.2,,17.1,13.0
16974,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-23,6.8,,16.3,10.1
16975,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-24,59.6,,17.4,9.4
16976,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-25,0.0,,19.3,7.5
16977,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-26,0.0,,16.0,6.4
16978,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-27,0.0,,21.6,8.5
16979,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-28,0.0,,18.3,5.7
16980,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-29,0.0,,17.7,6.5
16981,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-06-30,0.0,,13.3,10.5
16982,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-01,57.6,,13.2,7.8
16983,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-02,13.2,,15.0,9.2
16984,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-03,8.4,,17.4,5.9
16985,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-04,0.8,,15.9,7.4
16986,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-05,0.0,,16.5,6.4
16987,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-06,0.0,,17.5,6.0
16988,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-07,0.0,,16.7,6.3
16989,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-08,0.0,,17.3,6.3
16990,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-09,0.0,,17.5,5.0
16991,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-10,0.0,,17.3,4.4
16992,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-11,0.0,,17.3,5.5
16993,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-12,40.6,,15.2,7.1
16994,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-13,2.8,,14.7,10.1
16995,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-14,1.6,,14.7,9.2
16996,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-15,24.8,,13.7,7.0
16997,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-16,0.0,,16.4,6.5
16998,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-17,0.0,,16.5,4.5
16999,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-18,0.0,,16.4,4.0
17000,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-19,0.0,,17.0,6.1
17001,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-20,0.0,,18.9,5.4
17002,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-21,0.2,,15.7,7.0
17003,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-22,1.8,,19.1,8.9
17004,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-23,0.0,,18.6,7.0
17005,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-24,0.0,,21.5,6.8
17006,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-25,0.0,,22.0,10.3
17007,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-26,5.4,,15.8,12.3
17008,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-27,3.8,,15.3,10.7
17009,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-28,0.0,,16.1,4.6
17010,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-29,0.4,,17.0,7.6
17011,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-30,0.0,,17.2,6.1
17012,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-07-31,0.0,,18.9,5.8
17013,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-01,0.0,,21.0,9.2
17014,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-02,0.0,,14.4,7.3
17015,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-03,0.0,,18.3,4.0
17016,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-04,0.0,,17.8,4.4
17017,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-05,0.0,,17.0,5.2
17018,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-06,0.0,,20.5,9.4
17019,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-07,0.0,,16.5,5.2
17020,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-08,0.0,,18.5,6.8
17021,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-09,0.0,,17.3,10.1
17022,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-10,0.0,,16.8,6.5
17023,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-11,0.0,,16.6,7.1
17024,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-12,0.0,,18.0,5.0
17025,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-13,0.0,,13.1,9.5
17026,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-14,8.6,,12.0,4.3
17027,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-15,3.4,,16.0,4.7
17028,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-16,0.0,,20.5,4.4
17029,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-17,0.0,,23.5,8.1
17030,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-18,0.0,,17.5,10.5
17031,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-19,0.0,,21.5,5.2
17032,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-20,0.0,,19.8,6.4
17033,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-21,0.0,,22.2,7.0
17034,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-22,0.0,,24.0,7.0
17035,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-23,0.0,,22.6,9.0
17036,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-24,0.8,,18.2,8.7
17037,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-25,2.0,,15.4,8.0
17038,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-26,7.2,,15.9,5.6
17039,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-27,5.6,,16.2,8.5
17040,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-28,4.4,,18.1,6.4
17041,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-29,0.0,,17.0,7.0
17042,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-30,0.0,,17.8,8.4
17043,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-08-31,0.0,,15.2,13.1
17044,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-01,1.0,,15.2,11.0
17045,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-02,28.8,,20.3,11.4
17046,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-03,0.0,,20.1,11.8
17047,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-04,0.0,,17.5,8.5
17048,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-05,1.4,,16.0,7.4
17049,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-06,2.4,,17.1,7.6
17050,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-07,13.2,,15.2,12.0
17051,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-08,5.6,,21.7,10.3
17052,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-09,0.0,,18.3,8.9
17053,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-10,0.0,,18.0,8.5
17054,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-11,0.0,,18.0,11.1
17055,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-12,0.0,,17.6,7.2
17056,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-13,0.0,,16.4,7.1
17057,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-14,0.0,,16.4,7.4
17058,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-15,6.0,,17.7,8.4
17059,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-16,18.6,,18.8,8.0
17060,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-17,0.0,,19.4,9.7
17061,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-18,7.0,,18.0,11.1
17062,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-19,0.8,,22.4,8.9
17063,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-20,0.0,,23.8,12.4
17064,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-21,4.6,,22.5,11.0
17065,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-22,11.6,,21.0,7.5
17066,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-23,0.0,,21.1,8.8
17067,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-24,0.0,,16.2,11.4
17068,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-25,2.4,,13.9,8.0
17069,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-26,13.2,,16.3,8.2
17070,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-27,2.8,,18.0,7.7
17071,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-28,0.2,,19.0,10.0
17072,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-29,0.0,,20.7,8.4
17073,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-09-30,0.0,,24.3,10.8
17074,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-01,1.8,,20.5,15.7
17075,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-02,1.2,,18.4,12.3
17076,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-03,3.0,,23.3,16.0
17077,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-04,0.2,,26.5,16.7
17078,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-05,0.2,,21.6,19.0
17079,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-06,12.4,,24.0,13.0
17080,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-07,0.0,,21.0,10.6
17081,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-08,3.8,,20.7,9.5
17082,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-09,0.0,,16.4,8.4
17083,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-10,4.6,,18.2,9.8
17084,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-11,0.0,,17.4,9.1
17085,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-12,2.8,,17.1,8.0
17086,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-13,0.0,,17.4,9.1
17087,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-14,11.2,,20.9,8.9
17088,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-15,2.0,,20.0,12.6
17089,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-16,8.8,,15.8,11.8
17090,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-17,76.0,,19.0,9.4
17091,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-18,70.8,,15.6,11.0
17092,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-19,17.0,,15.0,11.5
17093,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-20,23.8,,18.4,11.0
17094,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-21,2.8,,21.2,12.0
17095,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-22,5.6,,21.9,12.2
17096,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-23,0.0,,22.6,13.0
17097,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-24,0.0,,26.2,12.7
17098,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-25,0.0,,16.6,13.4
17099,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-26,6.6,,19.6,13.5
17100,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-27,0.4,,21.0,11.5
17101,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-28,0.2,,19.0,11.4
17102,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-29,0.0,,19.8,10.6
17103,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-30,0.0,,22.0,13.7
17104,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-10-31,13.1,,20.6,15.0
17105,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-01,17.6,,19.0,16.0
17106,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-02,3.2,,22.7,14.5
17107,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-03,6.8,,22.4,15.8
17108,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-04,10.8,,22.5,12.0
17109,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-05,0.0,,21.0,11.0
17110,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-06,0.0,,18.6,12.1
17111,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-07,0.2,,21.7,11.1
17112,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-08,0.0,,22.1,13.2
17113,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-09,0.0,,23.0,15.4
17114,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-10,0.8,,25.5,17.4
17115,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-11,21.8,,27.2,17.4
17116,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-12,1.2,,28.4,19.8
17117,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-13,0.8,,25.7,17.9
17118,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-14,0.4,,28.9,20.4
17119,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-15,3.6,,23.0,19.6
17120,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-16,11.0,,23.0,13.0
17121,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-17,0.0,,19.5,11.2
17122,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-18,1.0,,18.7,9.8
17123,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-19,0.0,,20.5,9.5
17124,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-20,1.8,,21.5,15.3
17125,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-21,22.0,,20.6,12.5
17126,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-22,3.2,,21.2,11.4
17127,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-23,16.2,,21.0,12.4
17128,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-24,0.0,,25.6,11.7
17129,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-25,0.0,,22.6,11.4
17130,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-26,0.0,,28.6,18.6
17131,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-27,0.0,,21.7,15.6
17132,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-28,0.0,,20.6,16.8
17133,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-29,0.0,,23.7,15.7
17134,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-11-30,0.0,,28.0,17.7
17135,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-01,0.0,,28.8,13.6
17136,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-02,0.0,,27.0,15.8
17137,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-03,0.8,,37.6,19.0
17138,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-04,0.0,,29.7,19.0
17139,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-05,0.0,,24.0,12.7
17140,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-06,0.0,,29.6,14.4
17141,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-07,0.0,,37.8,20.0
17142,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-08,0.0,,23.9,15.9
17143,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-09,0.0,,27.8,20.0
17144,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-10,0.0,,26.8,17.6
17145,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-11,1.6,,35.7,20.2
17146,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-12,0.0,,33.5,23.8
17147,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-13,0.0,,24.5,18.2
17148,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-14,0.0,,28.0,14.8
17149,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-15,0.0,,32.0,19.0
17150,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-16,16.2,,27.6,18.8
17151,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-17,0.0,,22.6,14.2
17152,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-18,1.8,,28.0,11.8
17153,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-19,0.0,,22.4,16.4
17154,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-20,0.0,,25.4,15.6
17155,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-21,0.0,,34.4,16.0
17156,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-22,0.0,,28.1,18.8
17157,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-23,0.0,,26.3,21.9
17158,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-24,1.2,,21.0,18.0
17159,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-25,0.2,,24.6,18.0
17160,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-26,0.0,,33.7,17.0
17161,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-27,0.0,,33.7,16.2
17162,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-28,0.0,,30.9,17.7
17163,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-29,0.0,,29.4,20.0
17164,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-30,0.0,,24.7,20.0
17165,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1976-12-31,0.0,,28.0,19.0
17166,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1977-01-01,0.0,,35.5,17.8
17167,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1977-01-02,3.8,,24.1,19.4
17168,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1977-01-03,0.0,,22.5,14.7
17169,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1977-01-04,0.0,,23.2,18.0
17170,ASN00066037,"SYDNEY AIRPORT AMO, AS",-33.9465,151.1731,6.0,1977-01-05,9.6,,20.5,14.7
